ATT1,ATT2,ATT3,ATT4,ATT5,ATT6,ATT7,ATT8,ATT9,ATT10,ATT11,ATT12,ATT13,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.35588,0.458337,0.215373,0.656045,0.090046,0.644847,0.903084,0.83641,0.853289,0.975438,0.871155,0.144624,0.682694,2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,24,666,20.2,392.92,10.42,21.8
0.557338,0.348892,0.993414,0.57366,0.726204,0.375502,0.97197,0.598574,0.016953,0.657401,0.471906,0.221027,0.417007,2.37857,0,18.1,0,0.583,5.871,41.9,3.724,24,666,20.2,370.73,13.34,20.6
0.513785,0.335928,0.043138,0.230571,0.902599,0.310538,0.351122,0.349356,0.793078,0.969077,0.040446,0.019454,0.257003,3.67367,0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,388.62,10.58,21.2
0.472312,0.491345,0.036513,0.54032,0.377238,0.48935,0.703526,0.306294,0.992777,0.664086,0.387788,0.448012,0.542387,5.69175,0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,392.68,14.98,19.1
0.084682,0.714308,0.143277,0.831177,0.308824,0.635191,0.814005,0.159799,0.520594,0.668869,0.241916,0.692933,0.320143,4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45,20.6
0.36598,0.35514,0.877051,0.37042,0.632368,0.068158,0.44368,0.880232,0.988095,0.255139,0.086415,0.903237,0.292336,0.15086,0,27.74,0,0.609,5.454,92.7,1.8209,4,711,20.1,395.09,18.06,15.2
0.961352,0.883193,0.845515,0.655547,0.559651,0.295966,0.163019,0.935042,0.352621,0.244296,0.953427,0.624819,0.177764,0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97,7
0.500361,0.506243,0.524372,0.070032,0.292605,0.490716,0.60092,0.21304,0.798882,0.837472,0.696357,0.73319,0.741688,0.20746,0,27.74,0,0.609,5.093,98,1.8226,4,711,20.1,318.43,29.68,8.1
0.883548,0.093943,0.08885,0.365947,0.555509,0.107066,0.251954,0.898315,0.633678,0.427432,0.657596,0.566048,0.542389,0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07,13.6
0.940362,0.267042,0.204818,0.469152,0.495738,0.139384,0.383062,0.374967,0.026655,0.524592,0.65865,0.214039,0.019101,0.11132,0,27.74,0,0.609,5.983,83.5,2.1099,4,711,20.1,396.9,13.35,20.1
0.229668,0.428157,0.790296,0.848724,0.486803,0.949712,0.867115,0.675952,0.022991,0.372066,0.973021,0.347189,0.330021,0.17331,0,9.69,0,0.585,5.707,54,2.3817,6,391,19.2,396.9,12.01,21.8
0.828471,0.841679,0.940277,0.116644,0.302797,0.393641,0.182976,0.636957,0.19482,0.259214,0.041619,0.813621,0.064949,0.27957,0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59,24.5
0.82302,0.554405,0.093285,0.264248,0.47815,0.718338,0.896259,0.573335,0.451161,0.216698,0.598583,0.496698,0.875364,0.17899,0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,393.29,17.6,23.1
0.227806,0.091162,0.783533,0.558072,0.675527,0.668592,0.754817,0.180488,0.052321,0.10743,0.081657,0.428613,0.25269,0.2896,0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,396.9,21.14,19.7
0.107504,0.989395,0.941861,0.340982,0.859752,0.597549,0.97802,0.353432,0.482189,0.957941,0.491557,0.97667,0.257405,0.26838,0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,18.3
0.457178,0.55356,0.201972,0.968181,0.615236,0.495095,0.315852,0.539193,0.025387,0.216249,0.572366,0.508893,0.368695,0.23912,0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92,21.2
0.646179,0.836324,0.353567,0.676974,0.19418,0.497073,0.226394,0.057563,0.227701,0.90981,0.439546,0.445825,0.744475,0.17783,0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1,17.5
0.987373,0.082912,0.324813,0.091262,0.785117,0.072754,0.838881,0.954928,0.736153,0.017098,0.760598,0.075031,0.809735,0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,16.8
0.838552,0.423363,0.534418,0.215346,0.035455,0.078412,0.801621,0.46762,0.715054,0.787081,0.769243,0.175341,0.029049,0.06263,0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21,391.99,9.67,22.4
0.95707,0.852536,0.33644,0.517798,0.333667,0.755345,0.273855,0.062492,0.308729,0.942471,0.787826,0.022586,0.065379,0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21,396.9,9.08,20.6
0.038568,0.809151,0.593635,0.057473,0.589724,0.507051,0.119305,0.462262,0.709684,0.307335,0.361797,0.052654,0.927425,0.06076,0,11.93,0,0.573,6.976,91,2.1675,1,273,21,396.9,5.64,23.9
0.199874,0.434272,0.209508,0.494747,0.876095,0.550311,0.254705,0.642297,0.828747,0.201237,0.438885,0.588257,0.604278,0.10959,0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21,393.45,6.48,22
0.885157,0.759896,0.073785,0.368307,0.982932,0.858064,0.353853,0.76669,0.434391,0.156515,0.415047,0.011711,0.568051,0.04741,0,11.93,0,0.573,6.03,80.8,2.505,1,273,21,396.9,7.88,11.9
